Mixture	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	P-value	Correlation	RMSE
TCGA.YD.A9TA.06A	0.126822942543413	0.00330682742358838	0.0112288411614621	0	0.0536019795728019	0.798646879258282	0.00639253004045247	0	0.775279262738637	0.640582767979219
TCGA.D3.A51F.06A	0.0224685776850115	0	0	0.36863444477699	0	0.608896977537999	0	0	0.740148367438661	0.705580189709185
TCGA.EB.A4OY.01A	0.268374327248998	0	0.181573395337226	0.115732958434038	0.0956469989138696	0.320646542589666	0.0180257774762025	0	0.686008253150907	0.823693469551287
TCGA.ER.A2NC.06A	0.0111545968865255	0	0.0548066658792791	0.0260360332974699	0.0651544124126308	0.836680872500634	0.00616741902346041	0	0.759326453803932	0.651854624807182
TCGA.FS.A1ZQ.06A	0.0782802424265554	0.008221917275729	0.109665806961617	0	0.108556356120562	0.695275677215536	0	0	0.730175143113734	0.694403696966766
TCGA.ER.A42K.06A	0.0391649178270692	0.0152476318489389	0.146953418631782	0.00275625000966932	0.087687791183981	0.705156517274405	0.00303347322415455	0	0.936874554712064	0.4918786589341
TCGA.WE.A8K4.01A	0.00117758252238896	0	0.064895890540295	0.403942615619381	0.0197976638691344	0.5101862474488	0	0	0.71467717786541	0.749058729269348
TCGA.ER.A42L.06A	0.0342972748229167	0	0	0.193214956971274	0.0403518470771465	0.725732736520705	0.0064031846079578	0	0.739812986490982	0.682243075349627
TCGA.EE.A2A1.06A	0.515065811779647	0	0	0	0.0183775555357967	0.465476580955001	0.00108005172955486	0	0.767547805906659	0.71726582979107
TCGA.EE.A29T.06A	0.0474684093329871	0.0114071319049179	0.0243219863061133	0.0412684338114038	0.0931930280650175	0.78234101057956	0	0	0.624158359879629	0.776766876407776
TCGA.EE.A2GI.06A	0.22358103822813	0	0.0432973463649342	0.242943545933143	0.0333358519822127	0.446226832527662	0.0106153849639175	0	0.748035980460459	0.755183169141649
TCGA.ER.A1A1.06A	0.955639853259433	0	0	0	0.0122037965356122	0.0321563502049547	0	0	0.822010706644063	0.671796125811083
TCGA.D3.A8GS.06A	0.160637888274699	0.0245868334349585	0.0647867434349169	0.1173386478802	0.237336768456787	0.370373750080617	0.0249393684378213	0	0.203233547000511	0.974181520388908
TCGA.ER.A198.06A	0.0115916554751842	0	0.117434235313752	0.00965271631256711	0.0384395843525886	0.822858739976594	2.30685693143273e-05	0	0.709463731458084	0.702120096525296
TCGA.DA.A3F5.06A	0	0.0569693512340192	0.322172569585415	0	0.210664401159196	0.41019367802137	0	0	0.716434945801699	0.782840407374725
TCGA.FS.A1ZH.06A	0.177432757158808	0.00299377645580914	0.127894593126097	0.0150559653670522	0.0234561273347014	0.644820282432793	0.00834649812473951	0	0.750149162160007	0.691289025827098
TCGA.3N.A9WB.06A	0	0.0093194860452456	0.270828046450934	0	0.0878967224895048	0.619266915637449	0.0126888293768662	0	0.875607412599732	0.596340785556312
TCGA.D3.A5GR.06A	0.566002560765876	0.00492318790494877	0.149648394863318	0.0271195356989131	0.0100020669961366	0.241848333632294	0.000455920138513602	0	0.791528462044225	0.76802259060242
TCGA.XV.A9W5.01A	0.00200138525352351	0.00512166799036348	0.170863137132342	0.0443239528647499	0.0920436877389966	0.654627429640929	0.0310187393790953	0	0.82219177040525	0.626781567911434
TCGA.YD.A89C.06A	0.00226137795959882	0.0111415139364619	0.221290179740098	0.00637315806817721	0.129122088293707	0.623012534461493	0.00679914754046383	0	0.857714683898572	0.609208150409751
TCGA.D3.A8GV.06A	0.0353378580943816	0.00535500883262014	0.153470075528634	0.00317408612384412	0.157269840689675	0.633391748764163	0.0120013819666823	0	0.711835040751125	0.719172494875269
TCGA.D3.A2JP.06A	0.0518845041579859	0	0.129494696521982	0.0854459798272715	0.10439916619527	0.623318720853772	0.00545693244371891	0	0.675990128018121	0.746686616411989
TCGA.EE.A2MD.06A	0.276571776329779	1.85317026326206e-05	0.157980825603174	0.0621625697201766	0.0494934429086886	0.453772853735549	0	0	0.794074987541004	0.726315491913937
TCGA.D3.A2J8.06A	0.134215630074359	0.0019863655735385	0	0.194474507543044	0.0103648496694447	0.600038873789507	0.0589197733501068	0	0.832564271497544	0.638692995430266
TCGA.EB.A550.01A	0.0182057725785223	0.0127184871652422	0.25675375188971	0.00762345696793285	0.138455268990637	0.563869770265901	0.00237349214205485	0	0.805619973265776	0.673897122105894
TCGA.D9.A4Z6.06A	0	0.00835990219531265	0.219562898323763	0.0292216542105167	0.113412729801807	0.594343890373182	0.0350989250954187	0	0.743289005679238	0.704941401685783
TCGA.HR.A2OG.06A	0.0394166496436861	0.0118278072540447	0.0960232143244959	0.0147224589018742	0.0591622187458564	0.776976259878716	0.00187139125132705	0	0.759792731465592	0.656539151542284
TCGA.GF.A2C7.01A	0	0.0115577896515451	0.273017776170269	0	0.101319480107975	0.608943569857247	0.00516138421296392	0	0.84579074087393	0.625320305758457
TCGA.D3.A2JD.06A	0.810095462474533	0	0.0580017581999694	0.0351430022325986	0.0288116355611639	0.0630181196903735	0.00493002184136137	0	0.840436776597954	0.702917637258793
TCGA.D9.A4Z2.01A	0.00852587570127616	0.0097744138786676	0.18953495651861	0.00617831764205285	0.117880187905869	0.660915677203039	0.00719057115048554	0	0.754020169170704	0.681147344176383
TCGA.DA.A95X.06A	0	0.00133317633369753	0.113636374406541	0.0419663101036794	0.0424895614904604	0.800574577665621	0	0	0.713250413441042	0.698678824154748
TCGA.FS.A4F4.06A	0	0.00484838313804665	0.223677283111376	0	0.115438528552989	0.65249679831954	0.00353900687804811	0	0.730868339487155	0.700723579882151
TCGA.WE.A8ZM.06A	0	0.0111594464265416	0.141297890927023	0.109148155511284	0.109075489454952	0.626705874573805	0.00261314310639339	0	0.682173059327481	0.74096349918789
TCGA.D3.A3BZ.06A	0.425842090049161	0	0.158632371595106	0.0934006099880505	0.00493006435744677	0.311481578125281	0.00571328588495405	0	0.748990071108941	0.78936783022292
TCGA.EE.A3JB.06A	0.00120582443051104	0	0.154345937132082	0	0.00125150054866614	0.843196737888741	0	0	0.79831762865832	0.608962144059884
TCGA.GN.A262.06A	0	0.0252399648979017	0.589654997549427	0	0.0762514534483069	0.298411961769243	0.0104416223351209	0	0.266168670577746	0.953539060944463
TCGA.FR.A69P.06A	0.0177716406004536	0.00273341737211402	0.18253130754282	0.0209400057707429	0.0759704307947136	0.665393087568263	0.0346601103508932	0	0.757959343624127	0.677519521460494
TCGA.WE.A8ZR.06A	0.466226999885399	0	0.0974446865167335	0.0362609647906833	0.0336778218215253	0.366389526985659	0	0	0.831965901933034	0.725619835331678
TCGA.EB.A5SF.01A	0.00202525269842503	0.0148291436171066	0.28339162452759	0	0.18553424456627	0.506754046047411	0.00746568854319737	0	0.830898823570606	0.682185002538818
TCGA.D3.A1Q9.06A	0.0512928123849944	0	0.0850887512462851	0.0277545203325043	0.0567266621766962	0.775875135674891	0.00326211818462913	0	0.780918077005372	0.636472626664109
TCGA.FW.A3I3.06A	0.029275300900298	0.0119384422706008	0.238984332771845	0.0386467728938499	0.163193366698124	0.5110273742872	0.00693441017808239	0	0.482412055041878	0.868176983512999
TCGA.D3.A2JB.06A	0.868766688817675	0	0.0895678453014647	0	0	0.0356914174081653	0.00597404847269439	0	0.880917297096456	0.6610961263929
TCGA.EE.A2M6.06A	0	0.00147713067003993	0.12070079204644	0	0.0813526612677426	0.796469416015777	0	0	0.806277233127381	0.605245012425564
TCGA.BF.AAP7.01A	0.00216698429919713	0	0.0448015230844776	0.180991248025365	0.0387880867119326	0.62561446539729	0.107637692481737	0	0.770836626737976	0.664577962752294
TCGA.D3.A3MR.06A	0.19711824004297	0	0	0.349654516745311	0.0283289524429742	0.420869101295567	0.00402918947317732	0	0.718881144160454	0.778485851621119
TCGA.EE.A2GT.06A	0.751598223876024	0	0.112091665702426	0.0509290039387537	0.031574248918245	0.0538068575645515	0	0	0.843113179396783	0.719571521454463
TCGA.EE.A2GP.06A	0.00130418567323482	0	0.137929778743824	0	0.031148631190935	0.829562620120437	5.47842715690895e-05	0	0.683582888169185	0.726659705823154
TCGA.D9.A1X3.06A	0.0102956425828097	0.00999466525407672	0.217881771669805	0	0.116138789720706	0.644932423825457	0.000756706947145375	0	0.650656651664643	0.760141824161792
TCGA.WE.A8K1.06A	0.165364517007129	0	0.0225920759477085	0.194339101588236	0.0193947819814575	0.596077554779447	0.00223196869602166	0	0.745481730350607	0.707112549372483
TCGA.ER.A193.06A	0	0	0.0203987205965493	0.02516738140474	0.0360730836451955	0.903924081185064	0.0144367331684508	0	0.776918044776385	0.631548151557311
TCGA.D3.A2JH.06A	0.0178005474829268	0	0.0408543842811883	0.375179008363108	0	0.542518459945858	0.0236475999269186	0	0.558465845659098	0.827916296622465
TCGA.EE.A2GN.06A	0.0303016469654817	0.00661586254845368	0.162848784895153	0.00294247532404238	0.139313244809385	0.651258717890959	0.00671926756652541	0	0.690638166673771	0.731259498592811
TCGA.EE.A2GO.06A	0	0.0036250792986038	0.111763054496968	0	0.0860524092054961	0.788293167443389	0.0102662895555427	0	0.592781772168727	0.80271018558151
TCGA.D3.A51E.06A	0.0100504206335196	0	0.0141126119803816	0	0.0334411971827322	0.942395770203367	0	0	0.734894975768285	0.681483517668267
TCGA.EB.A44P.01A	0.013117298398747	0.00824129846089667	0.243042090304868	0.0439589054964542	0.105490396238777	0.565878262628987	0.0202717484712704	0	0.95443358872877	0.561697529758182
TCGA.GN.A263.01A	0	0.00834221174037454	0.0294029130669901	0	0	0.962254875192635	0	0	0.67985435693431	0.744667308750719
TCGA.HR.A5NC.01A	0	0.0101196073080616	0.162357685999596	0	0.110011549216403	0.708494773272353	0.00901638420358657	0	0.759103423498573	0.666793142521688
TCGA.FR.A7U9.06A	0.00135975903894425	0.000328535706891578	0.172747569078934	0	0.0261962174934764	0.794022847113978	0.00534507156777507	0	0.740103458667664	0.673880508044707
TCGA.XV.A9VZ.01A	0	0.0080115521821446	0.372739732489829	0	0.126150138062767	0.487283155720068	0.00581542154519193	0	0.536469018228142	0.844413086616999
TCGA.EE.A2MN.06A	0.091359680293917	0	0.0785714466997295	0.0453853500403497	0.0530067838459643	0.727486108909883	0.00419063021015675	0	0.724852903225899	0.695373748535445
TCGA.BF.A1PX.01A	0.0720000365090177	0	0	0.375593796148129	0.0311490567560917	0.456836489090077	0.064420621496685	0	0.735777681892151	0.746129044595693
TCGA.WE.AA9Y.06A	0.229019556793434	0	0.110004117057952	0.0132901498354091	0.0381607795980636	0.609525396715141	0	0	0.744495527964633	0.703299374735572
TCGA.D3.A3CE.06A	0.108567198254864	0	0.0417290073020181	0.179320187681635	0.0242280199560694	0.646155586805414	0	0	0.698292999540167	0.728488713746249
TCGA.D9.A6EG.06A	0	0.00319315315311654	0.286992660386831	0	0.0659702439523328	0.64384394250772	0	0	0.747470553839574	0.690345137450569
TCGA.WE.AAA4.06A	0.041822397163712	0	0	0.335587170850475	0.0660402122927444	0.470683750451142	0.0858664692419272	0	0.792427164828292	0.69909132704963
TCGA.EB.A85I.01A	0	0	0.0830154902099862	0.453103135983431	0.0286608181512902	0.42982959729873	0.00539095835656257	0	0.884164066120776	0.694778353560163
TCGA.BF.AAOX.01A	0.0783539926417356	0.00794943817794907	0.250399812999213	0.0295502500837838	0.0633212645994395	0.551157992365084	0.0192672491327946	0	0.945671770853413	0.581963827024283
TCGA.ER.A2NF.06A	0.237134351665172	0.000851689207335718	0.12812457996217	0.108415236778952	0.0465246180338456	0.472486439135639	0.00646308521688606	0	0.691232241746226	0.773627391838098
TCGA.FS.A1ZU.06A	0	0	0.0207136896397222	0	0.111348458328053	0.867937852032225	0	0	0.727349214727385	0.684066902586839
TCGA.EE.A20H.06A	0.000297380569294495	0.00881992094046235	0.283765957511961	0	0.105845301014155	0.599773699472697	0.00149774049143084	0	0.645444279215467	0.769416742199895
TCGA.FR.A3YO.06A	0.00557129240986588	0.0115600089869834	0.0603457285226601	0.00598765858750354	0.141565182372978	0.773014097320906	0.00195603179910346	0	0.938331591854586	0.450734420222198
TCGA.FR.A729.06A	0.240020380693768	0	0.061238982321213	0.250879670797785	0.019722808476852	0.41760994842801	0.010528209282371	0	0.754046459618342	0.763203820451116
TCGA.ER.A19P.06A	0.352323165186047	0	0.0502195748406025	0.235930177660213	0	0.361527082313137	0	0	0.728208520559918	0.787889215564666
TCGA.EB.A24C.01A	0.0194449664755307	0.0102021804588074	0.17858526633446	0	0.0891654402667616	0.700859396571315	0.00174274989312523	0	0.800790912618091	0.631897104737117
TCGA.D3.A8GE.06A	0.000168216978491428	0.00719001181051934	0.188877065011089	0.0325147034239774	0.0799635739092603	0.691286428866662	0	0	0.754018650093694	0.674521710428608
TCGA.FS.A4F5.06A	0	0.00198920607556601	0.198952638199908	0	0.0657283312919291	0.717094862168696	0.016234962263901	0	0.698519712875332	0.717279997964774
TCGA.EE.A2GM.06B	0	0.00893318124816772	0.111827509787002	0.0725712382186061	0.096967090620237	0.703250811459889	0.00645016866609903	0	0.744872249185952	0.680112448778293
TCGA.FW.A5DX.01A	0.0536259553024132	0.0167069725481215	0.191720960273877	0	0.168928301470774	0.54132571241253	0.0276920979922842	0	0.331572304158287	0.941088281574065
TCGA.WE.A8ZO.06A	0.0071118782422002	0	0.067131108864859	0.082132932634193	0.0501600825377129	0.793463997721035	0	0	0.711877482822106	0.700283812067524
TCGA.FS.A4FC.06A	0	0.00149845024348523	0.0677914327847746	0.0374603673971191	0.0434428634988965	0.84253417272893	0.00727271334679493	0	0.729692913603972	0.682336580052922
TCGA.EE.A20F.06A	0.0416462169591948	0	0.0953731258798548	0.0284504644003578	0.0638123925157253	0.761924785360717	0.00879301488415039	0	0.740251841514366	0.677141236568513
TCGA.FS.A1ZJ.06A	0.0190081511637764	0	0.138693142748136	0.0837674475546751	0.0517939602182104	0.705031671239773	0.00170562707542906	0	0.587769375191842	0.802279846518479
TCGA.EE.A182.06A	0.0141534296929424	0	0.261961163498781	0.0235071984715595	0.196455317879718	0.503922890456998	0	0	0.694960097455613	0.761294133904218
TCGA.ER.A19T.06A	0	0.00198665473460766	0.114693964464819	0.0110743287824429	0.0513046520917787	0.820940399926352	0	0	0.730929433498562	0.680949591652055
TCGA.EB.A5FP.01A	0	0.0143976523866647	0.372870995277637	0	0.089756191315926	0.501661855675461	0.0213133053443111	0	0.63101895797837	0.7950535427756
TCGA.D3.A51J.06A	0.0798099327169439	0	0.0521809593919305	0.337210003033004	0	0.530799104858121	0	0	0.654227337480005	0.778674409468873
TCGA.EB.A44N.01A	0.291623385566631	0.00358698467093051	0.147933322384329	0.0427233132071824	0.0625944012396551	0.439141529575717	0.0123970633555552	0	0.934183122878159	0.658232015069429
TCGA.FW.A3TV.06A	0.243912956478238	0	0.0382396610297651	0.056607644411162	0.032738718586859	0.625162330761085	0.00333868873289122	0	0.714813695432614	0.720967031046834
TCGA.XV.AAZV.01A	0.00259784388052948	0.00538092309803122	0.0720261656351024	0.0426447908673556	0.146217156475401	0.723355080529613	0.00777803951396699	0	0.753420380258497	0.668869923198912
TCGA.ER.A3EV.06A	0.174509862275566	0	0.0518443781736389	0.0480654429048793	0.0498394983874486	0.668672300415756	0.00706851784271155	0	0.792290779855956	0.651334318895123
TCGA.D3.A5GT.01A	0	0.0109663157389287	0.273101522460126	0	0.0775892974084889	0.629800005780965	0.00854285861149083	0	0.918032119849564	0.553366136168148
TCGA.EB.A5SH.06A	0.428813178335711	0	0.254392525104069	0	0.0784380593469914	0.218844374422435	0.0195118627907935	0	0.754685401882012	0.814942296722644
TCGA.EB.A42Y.01A	0.00344296610944646	0.0174352922072355	0.158513372732264	0.000691540546466297	0.127149533180603	0.69094431715456	0.001822978069424	0	0.757501488729837	0.671191403957663
TCGA.ER.A19Q.06A	0.00409688786093605	0	0.0347807754297684	0	0.0513126560298001	0.902622639027539	0.00718704165195624	0	0.754032565154022	0.657240507996508
TCGA.EB.A85J.01A	0.113944454229675	0	0.00741631467206756	0.390873121623538	0.0428609516898173	0.43225585602739	0.012649301757512	0	0.793143043672801	0.740525458791
TCGA.EE.A2MJ.06A	0.400946485135801	0	0.083374655143826	0.159911593841771	0	0.350271439087867	0.00549582679073587	0	0.760671019920378	0.774081151950732
TCGA.GN.A264.06A	0	0	0.0533333007006794	0	0.0309410784388041	0.915725620860516	0	0	0.710214866395405	0.705827805804618
TCGA.FS.A1ZD.06A	0.00839115334096734	0.0105195591343685	0.0751106292485389	0	0.152930888558176	0.477148081149521	0.275899688568429	0	0.87389631170642	0.504893086639354
TCGA.EB.A1NK.01A	0	0.0175926600237058	0.226538438888133	0.0207142317351339	0.188032837198794	0.54204458008704	0.0050772520671936	0	0.810368910653161	0.678906747195584
TCGA.D3.A8GI.06A	0	0	0.0814767087566002	0	0.0924093388674736	0.812145853410956	0.0139680989649699	0	0.717561504336316	0.694494625333352
TCGA.EE.A2M7.06A	0.492618168393023	0.00213552834181749	0.228342712057536	0.0397322721539055	0.0243580882760163	0.212813230777701	0	0	0.8275864975446	0.781035045043987
TCGA.BF.AAP4.01A	0.0101560680124586	0	0	0.325841946383078	0.022800041565334	0.57365204050642	0.0675499035327087	0	0.792789737128098	0.671340128330768
TCGA.FS.A1Z7.06A	0	0	0.0502845355745279	0	0.0495883907971057	0.896161577354269	0.00396549627409738	0	0.782419332741529	0.624205030394387
TCGA.D9.A149.06A	0.0609354407902767	0	0.00422854734990579	0	0.0330724431472416	0.872743296134916	0.02902027257766	0	0.740983134082185	0.673253576183789
TCGA.BF.AAP0.06A	0.549951932151995	0	0.0207540335519381	0.168917061892583	0.00952746342145781	0.250849508982026	0	0	0.810128741485379	0.761718772373894
TCGA.FR.A3YN.06A	0.0110479289627672	0	0.0939014619530088	0.139450560892141	0.0357399362062423	0.719687678555992	0.000172433429849109	0	0.736957149938644	0.684876290046709
TCGA.FS.A1ZW.06A	0.475899550170885	0.0159900168939717	0.0366960440404856	0.128041730451368	0.0129056995372975	0.330466958905993	0	0	0.579431307074811	0.842956866786255
TCGA.GF.A3OT.06A	0.00678988293089418	0.00635552216089283	0.173497321801216	0.0107504173013874	0.0567909016987269	0.745815954106883	0	0	0.981776620223575	0.406258831093945
TCGA.EE.A2MT.06A	0.0991594230365062	0.0106426845581216	0.23067099876952	0.0338553606304183	0.098478989288166	0.512587314087414	0.0146052296298539	0	0.779301827610795	0.712989135137122
TCGA.FS.A4F2.06A	0	0	0.158324427061459	0	0.0781856681339841	0.763489904804557	0	0	0.731087312631258	0.684030393124666
TCGA.DA.A1I7.06A	0	0.0126939647783721	0.120976998810929	0.0356959311198336	0.136290733800457	0.694342371490409	0	0	0.756888802602764	0.670852030901747
TCGA.EB.A4P0.01A	0.0123602787800269	0.00431387640733249	0.0961048645239806	0.0785526455788088	0.0978206213656207	0.706253317554901	0.00459439578932919	0	0.751661387005242	0.674007090576264
TCGA.FS.A4F0.06A	0	0.0091078647577718	0.256017457216518	0	0.0764639144279946	0.648993897251902	0.00941686634581307	0	0.627965697118842	0.775687620900684
TCGA.EE.A29P.06A	0.00268566388012191	0	0.0439503982498081	0.291493066407557	0	0.661870871462513	0	0	0.73217707809087	0.698989909160237
TCGA.FS.A1ZR.06A	0	0.00322013442924254	0.148966951380138	0.0128863073939878	0.0404450635186931	0.771368743351288	0.0231127999266506	0	0.72806334608617	0.687448482204426
TCGA.EE.A2ME.06A	0.325590385735364	0	0.154108689267266	0.306691453799223	0	0.213609471198147	0	0	0.711427076524506	0.849168250089534
TCGA.EE.A29M.06A	0.279841039153735	0	0.165245673379148	0.105148094827087	0.0255682291657282	0.337304978535541	0.0868919849387596	0	0.8318309680868	0.725480868862226
TCGA.D3.A2JL.06A	0.107431232348219	4.05555860790678e-05	0.053046258793109	0.369796298664491	0.0369989106868195	0.429992484501132	0.00269425942015098	0	0.719174252937142	0.776093598207096
TCGA.EE.A17X.06A	0	0.00443252385389564	0.138417031181222	0	0.090737212520834	0.734095140101809	0.032318092342239	0	0.713071838335225	0.703592275490375
TCGA.EE.A17Z.06A	0.0228731799030851	0.0127157459372569	0.353632558733844	0	0.198221733387777	0.388451906118029	0.0241048759200084	0	0.663765624066504	0.810488649219975
TCGA.EE.A3J7.06A	0	0.00903380718609655	0.0988562999890584	0.132402152580267	0.0904788875189776	0.669228852725601	0	0	0.729240945786779	0.698871869331461
TCGA.EE.A29W.06A	0	0.0032445565618744	0.11983536573878	0	0.0558782344741218	0.821041843225224	0	0	0.71458521331594	0.696844896881435
TCGA.DA.A3F8.06A	0.0766771036119574	0	0	0.333819799739651	0	0.558483873845049	0.0310192228033425	0	0.715450638114687	0.73574993391247
TCGA.D3.A8GK.06A	0.0382667812163745	0.0115586246489321	0.273975158082242	0	0.101668090729895	0.55993215070294	0.0145991946196167	0	0.778628821767989	0.694223671050744
TCGA.EB.A553.01A	0.0624014318870477	0.00972027897853221	0.328503458789268	0.035647054620244	0.0760296249095991	0.42184860645279	0.0658495443625187	0	0.900742363455073	0.669328521000836
TCGA.FS.A1Z0.06A	0	0	0.0201985765555915	0.02529232766167	0.0267590444073102	0.922585695767836	0.00516435560759187	0	0.762752288125578	0.648155906035934
TCGA.EB.A44O.01A	0	0.00351884096933544	0.121062369442473	0.00847233023908853	0.0484889380743895	0.769465023002688	0.0489924982720254	0	0.697501809654123	0.715751524725223
TCGA.ER.A3PL.06A	0	0	0.0325387114241781	0	0.0665828315913473	0.889543576285289	0.0113348806991856	0	0.824342349404837	0.573503418737145
TCGA.FR.A728.01A	0.000646730430794797	0	0.114642425610224	0.118646120918689	0	0.760263460833316	0.00580126220697571	0	0.931308806915357	0.470757717738103
TCGA.DA.A1IA.06A	0.00233271755320571	0.00404740309321946	0.214913107552008	0.0269248985813228	0.0760105364050215	0.653615809428629	0.0221555273865935	0	0.728199536114551	0.703199847660097
TCGA.ER.A19L.06A	0	0.00735794569854684	0.210599497172475	0	0.093242787736207	0.688348525476518	0.000451243916252257	0	0.75447403496156	0.674559565258487
TCGA.D3.A5GL.06A	0	0	0.158701922542825	0	0.0582656235496637	0.768001959613461	0.0150304942940504	0	0.758534032442843	0.658826088535636
TCGA.EE.A2GR.06A	0	0.0091740443195329	0.280878165343051	0	0.0843662316948601	0.625581558642557	0	0	0.780988736783728	0.669594673204623
TCGA.BF.A5EQ.01A	0.192670031646097	0.00399988693143388	0.108805692789549	0.117265417026639	0.0368517638470728	0.535440278680561	0.00496692907864653	0	0.802316330436388	0.69045654240381
TCGA.EE.A2MU.06A	0.0230380192762612	0	0.0108128669463057	0	0.0401194555369485	0.899821071561262	0.0262085866792228	0	0.734532933483104	0.680257168487791
TCGA.EB.A82B.01A	0.0634798860221254	0	0.0636484183787722	0.0458020695068813	0.0537419855693699	0.765121932056489	0.00820570846636223	0	0.896686888223843	0.513551663268987
TCGA.D3.A1Q4.06A	0.119595619342897	0.00126502393182343	0.0175382741429481	0.00845541213853149	0.0312617017685167	0.821883968675284	0	0	0.743128357315935	0.670927265109906
TCGA.EE.A29G.06A	0	0.0089430364454421	0.253016304569865	0.0431881859021954	0.0999770081969713	0.585839541119597	0.00903592376592983	0	0.836727825516763	0.642598382109334
TCGA.EB.A5KH.06A	0.199893573967159	0.0116537338927856	0.32519562302739	0	0.086237408452338	0.372822379280836	0.00419728137949067	0	0.779858224411205	0.772962939233413
TCGA.WE.AAA3.06A	0.0103610070112106	0	0.0797344493708529	0.0340803355447409	0.0604109695669025	0.808661409447282	0.00675182905901073	0	0.720315106889025	0.69209331124774
TCGA.DA.A1I1.06A	0.0547374582941191	9.94129055464174e-05	0.0584137628579529	0.0233517516234222	0.0534033868488085	0.802269866969045	0.00772436050110629	0	0.74593954379254	0.668463631627714
TCGA.EB.A3XC.01A	0	0.0026087486890556	0.112322173250424	0.0237592575478702	0.039093630184948	0.815488363994348	0.00672782633335365	0	0.891461913610887	0.500328578593165
TCGA.3N.A9WC.06A	0.069897163038653	0	0.0451055303222198	0.28456828067316	0	0.595877343183473	0.00455168278249417	0	0.727318176106565	0.718998018294793
TCGA.D3.A8GL.06A	0	0.00997652185904202	0.210686695009655	0	0.0751122150199715	0.697538267954586	0.00668630015674644	0	0.739811477004533	0.685448453424547
TCGA.WE.A8ZX.06A	0.0749132177642046	0.00396117141245709	0.0705537864734819	0.135152234671406	0.0322172055879918	0.644999708620681	0.0382026754697776	0	0.728792881680044	0.706164102436702
TCGA.D3.A51H.06A	0.978281813262184	0	0	0	0.0114830722978011	0.0102351144400153	0	0	0.76472623837884	0.703222683828556
TCGA.FS.A1ZC.06A	0	0.0151173282241898	0.169327647822018	0	0.184014232234732	0.629580708806139	0.00196008291292156	0	0.870252542996082	0.5944099525097
TCGA.EE.A2MK.06A	0.0155442137375206	0	0.0218085253219562	0.105870700197841	0.0481514302651774	0.807493745645587	0.00113138483191804	0	0.72995036015051	0.682860137980579
TCGA.DA.A1I8.06A	0	0	0.104925863718521	0	0.135640732403741	0.757843429273961	0.00158997460377746	0	0.823588141017316	0.594153509186124
TCGA.D3.A1QA.07A	0.141900807621606	0.0019760991563538	0.11519102487272	0.0927063815910618	0.03491411204499	0.596598289613491	0.0167132850997779	0	0.778697703299575	0.684101142822701
TCGA.EE.A2GH.06A	0.0546826537123237	0.000596280518494694	0.0459955694862649	0.160285901925306	0.0317484115793295	0.672705992807835	0.0339851899704464	0	0.743375727777199	0.689279036251999
TCGA.EB.A44Q.06A	0.125246053888134	0	0.13079063558815	0.111403436658541	0.0245818906152239	0.607977983249951	0	0	0.753568920878684	0.69788593292329
TCGA.DA.A95Y.06A	0	0	0.117909491147514	0.00759884841467051	0.0427807428517037	0.831710917586112	0	0	0.78934230243279	0.619569663920369
TCGA.DA.A95V.06A	0.473514525278133	0	0.0892054378299836	0.0163371743403375	0.0549471013526862	0.356542001566088	0.00945375963277115	0	0.70153272783077	0.787499243374463
TCGA.D3.A3MU.06A	0.0900580660981853	0	0.114522024774539	0	0.0685855713053203	0.726834337821955	0	0	0.888751468310468	0.537558813269702
TCGA.ER.A19C.06A	0.00789118826694051	0	0.0973705765676702	0.00562576083210234	0.0593480172896184	0.829764457043669	0	0	0.836581065774401	0.565523353487675
TCGA.BF.A3DL.01A	0	0.00208159419185857	0.225104174956021	0	0.0822912983145053	0.677256723044965	0.0132662094926495	0	0.857028332123062	0.587789679622769
TCGA.EE.A29H.06A	0.642968849846413	0.000897576098705884	0.022115200701754	0.00737466515306712	0.0215105230325571	0.304704942743622	0.000428242423880768	0	0.782758661353373	0.738277413937061
TCGA.EB.A6QZ.01A	0	0.0159046004829749	0.225517506025143	0	0.1608798552533	0.589098832189816	0.00859920604876584	0	0.816833901176103	0.655074241467045
TCGA.XV.A9W2.01A	0.0387491318898458	0.00808607851792108	0.322244293391129	0.0085311749416795	0.114647391546681	0.502154506611729	0.00558742310101437	0	0.906387266817847	0.639957501745365
TCGA.FR.A8YC.06A	0.0690270903031269	0	0.131063981892521	0.131632460726285	0.0637245491874429	0.604313620129653	0.000238297760971331	0	0.68900957698632	0.741829153678375
TCGA.DA.A3F3.06A	0.00146541259629872	0.00119989369349132	0.140455566886309	0.043351219660939	0.0492780795145884	0.764249827648373	0	0	0.640136152797761	0.762870179793533
TCGA.EB.A3XF.01A	0	0.00194410860624843	0.144937237179827	0	0.114676566127798	0.727984973620191	0.0104571144659351	0	0.915539289823363	0.503628442423511
TCGA.FW.A5DY.06A	0.76173187669813	0	0.199021227119117	0	0.00922474846320098	0.0300221477195518	0	0	0.791845757970089	0.740575627873492
TCGA.D3.A3MV.06A	0.00176107914904139	0.00477829497707692	0.183923669167832	0.0255741812595044	0.147009333449872	0.62911294876017	0.00784049323650238	0	0.76743446288288	0.678623750671143
TCGA.D9.A3Z3.06A	0.565553165043971	0	0.0197224381090072	0.00830944061015382	0.0243076072243594	0.379199050793623	0.00290829821888555	0	0.793946208068081	0.724175360394603
