baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_zeros	percent_zeros
SLC26A8	43.7399775957077	-0.104809799479645	0.142510798403535	-0.735451633516673	0.462064485845877	0.735423930569467	0	0
MAPK14	163.525489774947	0.0519734938520197	0.0823597200160328	0.631054766115064	0.528004716035747	0.77813695725873	0	0
KCTD20	64.3668895150883	0.0808079797405596	0.107714321672035	0.750206458028869	0.453130369899769	0.72848302283502	0	0
STK38	72.9857457474667	-0.103371114524836	0.127143994744012	-0.813023963365007	0.416204319137285	0.707427250602883	0	0
SRSF3	103.436592287373	0.264996634557742	0.129025428865319	2.0538326195711	0.0399918946351625	0.245762410623088	0	0
SLC39A7_ENSG00000112473	27.7382169641541	-0.197496131523363	0.175557222309596	-1.12496728374454	0.260602898149686	NA	0	0
PHF1_ENSG00000112511	75.3155017068546	0.118252152994331	0.139276855946812	0.849043814138724	0.395856912693714	0.695638601957183	0	0
CUTA_ENSG00000112514	99.7811160362742	-0.588725955577819	0.274476128360785	-2.14490767956318	0.0319602291083574	0.223938835562127	0	0
GRM4	44.9318030869372	0.113829425338392	0.152089956235425	0.748434861551227	0.454197901394818	0.729316606854179	0	0
PACSIN1	166.398934205844	0.0135289787192373	0.115244942414685	0.11739325332435	0.906548430174018	0.963358985620698	0	0
SNRPC	41.7671004430454	-0.146574292163896	0.176686591987543	-0.829572241532794	0.406780676503644	0.701697097150375	0	0
UQCC2	58.4806851850781	-0.114695147750725	0.188057644178544	-0.609893568813572	0.541932312997317	0.785468503565707	0	0
HMGA1	26.3397092804318	0.452597915496879	0.215431938045181	2.10088587422891	0.0356509857085401	NA	0	0
FLOT1_ENSG00000137312	151.878150667105	-0.0365793777573557	0.13563860893363	-0.269682637155727	0.787404419333257	0.912937473111397	0	0
IER3_ENSG00000137331	6.40939388280603	-0.385675168430257	0.282902077605853	-1.36328149900543	0.172793810494438	NA	1	0.0434782608695652
MDC1_ENSG00000137337	26.71011139228	-0.0992488986704124	0.167363640263128	-0.593013503496782	0.553172115241228	NA	0	0
ATAT1_ENSG00000137343	60.8287136193437	0.200609487626775	0.160445879036091	1.25032496211167	0.211180863377333	0.5292818718128	0	0
VARS2	39.7392299668434	-0.137783468357621	0.204906587258426	-0.672420883101478	0.501315791885	NA	0	0
PPP1R18_ENSG00000146112	6.01856704427601	-0.337570890700799	0.294005897937738	-1.14817727490721	0.250895388632734	NA	1	0.0434782608695652
SCUBE3	29.6322298233726	-0.0804939144591676	0.242429864920763	-0.332029696446338	0.739866835291734	NA	0	0
MAPK13	21.9627785315256	-0.319594232333616	0.190843495088609	-1.67464042819604	0.0940048020882552	NA	0	0
LEMD2	29.3216589494728	-0.19283977211321	0.192379435661415	-1.00239285685714	0.316153890714057	NA	0	0
C2_ENSG00000166278	24.4329225932739	-0.177849830371752	0.195246265463452	-0.910900036677241	0.362348046356375	NA	0	0
TAP1_ENSG00000168394	5.76875483663316	0.265014419992183	0.333371231515733	0.794952878169021	0.426640913340232	NA	1	0.0434782608695652
TNXB_ENSG00000168477	12.0317839335252	0.0882834200770678	0.24002887065337	0.367803338976499	0.713019879142968	NA	0	0
PXT1	8.43000946507374	-0.216488209869454	0.306551519716322	-0.706204980062694	0.48006067383004	NA	0	0
HLA-DQB1_ENSG00000179344	1.8020224636444	-0.944464610509624	0.592500428753199	-1.59403194441068	0.110928880256041	NA	8	0.347826086956522
PNPLA1	6.23039607282439	0.123644353045256	0.329319418667678	0.375454182281391	0.707322715439836	NA	0	0
SMIM29	84.3023778694078	-0.647661872067727	0.176668033382078	-3.66598223611305	0.000246391029313733	0.0309138881331292	0	0
HLA-DRB1_ENSG00000196126	4.13933469369829	-0.438411625852733	0.447860548026754	-0.978902088572767	0.327628360127475	NA	2	0.0869565217391304
TUBB_ENSG00000196230	188.823837656993	0.196698418367639	0.219828529353921	0.894781123022286	0.370904103185438	0.674348796069291	0	0
ILRUN	119.386284584649	0.0473450186937701	0.0986351176184896	0.480001644818793	0.631226223459738	0.833582492373493	0	0
SYNGAP1_ENSG00000197283	92.8787443197715	0.245770479792042	0.0971027282475959	2.5310357826957	0.0113726245958189	0.145831108655157	0	0
LHFPL5	24.5288491546556	0.0819889126993966	0.166750143089111	0.491687210460635	0.622940480922934	NA	0	0
RPL10A	145.000437951443	-0.451192263923447	0.345037447523712	-1.30766172530429	0.19098807079502	0.506130661904411	0	0
CLPSL1	5.00046363385453	-0.563585768024349	0.422532955455538	-1.33382677196561	0.182260634877369	NA	1	0.0434782608695652
GGNBP1	18.9137736427453	-0.170266039320456	0.22045688726095	-0.772332592716487	0.439917466266185	NA	0	0
DAXX_ENSG00000204209	16.4507779340048	0.303009737368967	0.184367056202772	1.64351345413743	0.100276743993503	NA	0	0
PFDN6_ENSG00000204220	46.7618026095679	-0.0626556396652282	0.165733108009902	-0.378051437142449	0.705392383204138	0.873826000682488	0	0
RING1_ENSG00000204227	66.8785149105361	-0.29617354702199	0.180084146142792	-1.64463976072135	0.100044122221033	0.378991215414268	0	0
RXRB_ENSG00000204231	44.3998276769515	0.120342441828415	0.133090973926484	0.904211895653337	0.36588305365668	0.67060340148242	0	0
COL11A2_ENSG00000204248	9.72620093702266	-0.250719257739868	0.265973004481372	-0.942649267089161	0.34586033101006	NA	0	0
BRD2_ENSG00000204256	72.8812016156167	0.155895742745035	0.117509088661267	1.32666966037344	0.184617981377725	0.498039971890194	0	0
HLA-DMA_ENSG00000204257	5.86804800792212	1.52719263953031	0.579903738103733	2.63352784123134	0.00845029074262046	NA	3	0.130434782608696
TSBP1_ENSG00000204296	24.2806002051469	0.139688606411678	0.218085111395422	0.640523351263539	0.521832412883011	NA	0	0
RNF5_ENSG00000204308	22.1145914764611	-0.153916057232449	0.225619593758424	-0.682192777092092	0.4951170612931	NA	0	0
AGPAT1_ENSG00000204310	103.585418176519	0.457331044793541	0.167169401991047	2.73573416753645	0.00622412843079528	0.114493609742118	0	0
PRRT1_ENSG00000204314	85.1269503302689	0.53846395497068	0.244643749941764	2.20101251349711	0.0277351379812882	0.21297177181721	0	0
STK19_ENSG00000204344	24.4048546983672	-0.397559722417989	0.161925177821131	-2.45520633521952	0.0140803743668246	NA	0	0
DXO_ENSG00000204348	15.2851968540346	-0.640613111072914	0.227619181068145	-2.81440741534487	0.00488672518432067	NA	0	0
SKIV2L_ENSG00000204351	18.1048478399688	-0.20178727424972	0.171897889463306	-1.17387871881228	0.240443607648365	NA	0	0
NELFE_ENSG00000204356	25.4376031033103	-0.602307447181665	0.192056048463172	-3.1361024659276	0.00171209374080617	NA	0	0
EHMT2_ENSG00000204371	87.5185696936893	0.00434430038193023	0.100643533649072	0.0431652210968475	0.965569828779257	0.988462559327524	0	0
NEU1_ENSG00000204386	30.3297818479293	0.144725841050915	0.161216231498699	0.897712591998419	0.369338794548664	NA	0	0
SNHG32_ENSG00000204387	38.4856524505433	-0.582831206114825	0.207910024480796	-2.80328573655986	0.0050584831204368	NA	0	0
HSPA1B_ENSG00000204388	50.3512569646425	0.51489638149347	0.607449021656529	0.847637189519763	0.396640056270642	0.6957308933176	0	0
HSPA1A_ENSG00000204389	133.709017595293	-0.306729761028689	0.575182334905267	-0.533273959255387	0.593843951119973	0.81542234899337	0	0
LSM2_ENSG00000204392	18.6033174003395	-0.189183891991908	0.213168277884687	-0.887486139444476	0.374817225288867	NA	1	0.0434782608695652
VARS1_ENSG00000204394	25.7413222501828	-0.466503141710668	0.212350044177665	-2.19685916957174	0.0280305056870476	NA	0	0
VWA7_ENSG00000204396	1.26823281480957	-1.02288326164071	0.646799169315103	-1.58145419809961	0.113774223558958	NA	8	0.347826086956522
LY6G5C_ENSG00000204428	5.55429592797332	0.338122527390366	0.432851584052261	0.781151184026952	0.434713580947127	NA	1	0.0434782608695652
GPANK1_ENSG00000204438	14.9125954439392	-0.168635390368309	0.278207204278862	-0.60615033606131	0.544414928251146	NA	0	0
C6orf47_ENSG00000204439	14.4864689243637	0.215608129426063	0.24619889533526	0.875747753183295	0.381167178832752	NA	0	0
BAG6_ENSG00000204463	38.3269897417294	-0.00623936228415682	0.179765222394321	-0.0347083946552831	0.972312266995036	NA	0	0
PRRC2A_ENSG00000204469	82.2087914301416	-0.0469548946322365	0.187335518691492	-0.250645979791813	0.802087829425709	0.918229042740755	0	0
NFKBIL1_ENSG00000204498	18.8278700330511	-0.626942173665156	0.272760890766135	-2.2985046423048	0.0215330839730552	NA	0	0
HLA-C_ENSG00000204525	37.5591615379175	-0.0681713536976885	0.24516054696163	-0.278068206905893	0.780960000844955	NA	0	0
CCHCR1_ENSG00000204536	13.8168277571893	-0.2812052672016	0.209131017606067	-1.34463682346392	0.17874254567249	NA	0	0
PSORS1C1_ENSG00000204540	4.70919699065504	0.019469715698793	0.379700895953254	0.0512764544574318	0.95910523003836	NA	2	0.0869565217391304
DHX16_ENSG00000204560	12.8916828843841	-0.18203134265208	0.20853926565424	-0.87288761702024	0.382724336409323	NA	0	0
C6orf136_ENSG00000204564	61.3950490046916	-0.211874799453175	0.120089428134045	-1.76430850529722	0.0776800527818367	0.331849325020346	0	0
MRPS18B_ENSG00000204568	29.442413238193	-0.158748394423409	0.201116824324563	-0.789334233754709	0.429916683085293	NA	0	0
PPP1R10_ENSG00000204569	69.8612508426786	0.233304742267014	0.133713706302465	1.74480798355309	0.0810182986629573	0.339877080669602	0	0
ABCF1_ENSG00000204574	49.6488860086794	-0.138554698253746	0.145779866588432	-0.950437817623443	0.341889835817189	0.650118855426414	0	0
PRR3_ENSG00000204576	55.8164263649735	0.169662004914762	0.164537262476784	1.03114639420174	0.302472174292848	0.613717068247233	0	0
DDR1_ENSG00000204580	29.3077416637712	0.234790302585965	0.168172746711187	1.39612575270108	0.162676630037662	NA	0	0
GNL1_ENSG00000204590	98.2232509280196	0.0356474550175732	0.116257126082635	0.306625978283989	0.759128077744477	0.901444097503053	0	0
HLA-E_ENSG00000204592	3.00465565766667	-0.617615138420893	0.53156783828602	-1.16187454156806	0.245286429672635	NA	6	0.260869565217391
PPP1R11_ENSG00000204619	31.6708681582871	-0.125986838768685	0.181895670957987	-0.692632420030404	0.488540259402491	NA	0	0
ZNRD1ASP_ENSG00000204623	49.3941951430365	0.0699255027353385	0.133720046682698	0.522924606070947	0.60102672057351	0.82036864689999	0	0
HLA-F_ENSG00000204642	16.1391031585546	0.261383645885533	0.309823535375557	0.843653293055007	0.398863174623073	NA	1	0.0434782608695652
MOG_ENSG00000204655	7.40714584790595	-0.645502003788251	0.402118150083295	-1.60525458414285	0.108437789462924	NA	2	0.0869565217391304
GABBR1_ENSG00000204681	309.8385242031	0.159772007221208	0.123488971492529	1.29381600065294	0.195728984466436	0.512856058748134	0	0
TRIM27_ENSG00000204713	41.3553754716334	0.0132499286125452	0.12384777040619	0.106985604739502	0.91480039995825	0.967361837797706	0	0
HCP5_ENSG00000206337	4.81554167197544	-0.0122042713436805	0.356254287061268	-0.0342571915256185	0.97267206103044	NA	2	0.0869565217391304
HCG27_ENSG00000206344	5.71239180098586	-0.4427404649414	0.341668067772767	-1.2958204371497	0.195037355316231	NA	3	0.130434782608696
HLA-A_ENSG00000206503	88.0481388524562	-0.0748214327141168	0.250015666973938	-0.299266976424787	0.764736349575182	0.903221846379528	0	0
ATF6B_ENSG00000213676	140.695427461482	-0.218217683009816	0.149734383230623	-1.45736522435007	0.145015591151527	0.44947871436009	0	0
DDAH2_ENSG00000213722	3.55641875496361	-0.136606726327236	0.420549673749215	-0.324828991327903	0.745310501435388	NA	2	0.0869565217391304
LINC00243	5.52979708416616	-0.0894284233382754	0.33987025139544	-0.263125186659026	0.792454091604102	NA	1	0.0434782608695652
HLA-F-AS1_ENSG00000214922	13.7232730415133	0.186283779448044	0.219965223287329	0.846878323146162	0.397062946015148	NA	0	0
_ENSG00000219023	32.9514937929043	0.0922640716013957	0.231226848632345	0.399019716555915	0.68987867648167	NA	0	0
RPL35P2	57.5677686125208	0.414365230009023	0.180420809528442	2.29665985366118	0.0216381813326309	0.192710671112534	0	0
_ENSG00000220643	5.13385753016636	-0.396974816388535	0.397693143155635	-0.998193766275677	0.318185408653049	NA	2	0.0869565217391304
VPS52_ENSG00000223501	40.662141127425	0.10113250790943	0.130598340498626	0.774378200544544	0.438707171105521	0.721395322274527	0	0
HLA-DPB1_ENSG00000223865	5.6055416460958	0.0402222892321616	0.459148815228186	0.087601857825054	0.930193125527476	NA	2	0.0869565217391304
MDC1-AS1_ENSG00000224328	10.3915551384105	-0.48559749188325	0.312194674003644	-1.55543169797183	0.119843289747229	NA	2	0.0869565217391304
HLA-DPB2_ENSG00000224557	12.6258868520787	-0.420346278117313	0.294557957471084	-1.42704098618207	0.153568081046438	NA	0	0
_ENSG00000225339	46.5796902485116	-0.0615744091449429	0.127924516765224	-0.481333920205056	0.630279192857031	0.832731897387366	0	0
WDR46_ENSG00000227057	36.2613226945743	0.129947104630428	0.193384052351142	0.671963913521023	0.50160666994965	NA	0	0
RPS18_ENSG00000231500	155.738864402968	-0.0518683888443376	0.218728401480791	-0.23713604860269	0.812551247071379	0.923289291622882	0	0
TAPBP_ENSG00000231925	66.5239910529859	0.319308457432484	0.136339673111914	2.34200691658091	0.0191803594702201	0.183291337834189	0	0
ZBED9_ENSG00000232040	17.0784956368217	0.423785421045808	0.201706854842994	2.10099662391582	0.0356412626117745	NA	0	0
HCG25_ENSG00000232940	9.78133259676217	-0.191220548596184	0.296191373707981	-0.645597966619756	0.518539754549204	NA	1	0.0434782608695652
TRIM26_ENSG00000234127	63.796885797793	-0.256964763012164	0.158175549556117	-1.62455426096686	0.104257569761839	0.387302782804453	0	0
SAPCD1-AS1_ENSG00000235663	2.00007650421858	-0.231266488494394	0.556768150421938	-0.415373056664847	0.677868827425202	NA	4	0.173913043478261
B3GALT4_ENSG00000235863	7.57069129308692	-0.564258345593577	0.298520890050282	-1.89018043426889	0.0587338325224847	NA	1	0.0434782608695652
ZBTB22_ENSG00000236104	11.4312678552021	-0.302842184658146	0.237171403736219	-1.27689164834967	0.201640503065371	NA	0	0
HLA-DPA3_ENSG00000237398	8.42266941739997	-0.392220270914576	0.345798478599557	-1.13424521849553	0.256691701132448	NA	0	0
RGL2_ENSG00000237441	42.2200212008389	-0.06086732811972	0.146611651808183	-0.415160237055067	0.678024605182103	0.859864069781451	0	0
KIFC1_ENSG00000237649	6.70113876267125	0.135006335762857	0.393674004105358	0.34293942285995	0.731644033004623	NA	0	0
PSMB9_ENSG00000240065	2.71529800206532	-0.352679083270762	0.466834267589389	-0.755469569729544	0.449967284196045	NA	3	0.130434782608696
HLA-L_ENSG00000243753	36.8144001515858	-0.108420105207986	0.155873311336792	-0.695565547932226	0.486700948193313	NA	0	0
_ENSG00000246982	18.1571316334939	0.0764077546315235	0.199850337522937	0.382324871594244	0.702220408575302	NA	0	0
ATP6V1G2-DDX39B	6.92870818745849	-0.17199887092781	0.39267058608021	-0.438023312733376	0.661369383975981	NA	0	0
HCG17_ENSG00000270604	194.190521506561	0.124385655915747	0.106259658733815	1.17058211364427	0.241766790313374	0.560227794243999	0	0
RPS10-NUDT3	24.7593617955011	0.20405968273953	0.150796299191047	1.35321412948604	0.175987232611287	NA	0	0
_ENSG00000272288	7.48950220849418	0.019344709747613	0.296646160011581	0.0652113944332121	0.94800568899517	NA	2	0.0869565217391304
NUDT3	209.467747402	0.520252745209374	0.163367279335199	3.18455903364781	0.00144974737569408	0.0656926736667531	0	0
_ENSG00000272501	9.03023096332742	-0.179721048376087	0.377538116899389	-0.476034181269122	0.634050026479271	NA	1	0.0434782608695652
SYNGAP1-AS1	23.8184160572332	-0.236778943596432	0.303094444693107	-0.781205158135374	0.434681840448087	NA	1	0.0434782608695652
GCLC	74.2291366574738	0.049020075224444	0.102468219247138	0.478392965005226	0.632370539812446	0.834158643927262	0	0
NFYA	13.3186065182421	-0.31588615950582	0.216798224692143	-1.45705141245683	0.145102188946293	NA	0	0
ENPP4	51.2446226800319	0.187590478280219	0.151574323376579	1.23761382601827	0.215859285375633	0.534504877876892	0	0
ELOVL5	124.571694865848	0.101917039423425	0.379141970186149	0.268809700422738	0.788076128158337	0.913554726453043	0	0
UBR2	353.96660694507	-0.0199339942079103	0.0801701677870989	-0.248646033283195	0.803634597067848	0.918872195200714	0	0
CENPQ	11.5746875839753	-0.0770971742970925	0.236889098743191	-0.325456826448029	0.744835352994905	NA	0	0
CUL7	16.9432671828095	0.0544279952610947	0.19967250306316	0.272586332249655	0.78517121949122	NA	0	0
MRPS10	35.9447430622985	0.0581922264309116	0.158171120360574	0.367906772729775	0.712942749990717	NA	0	0
TRAM2	22.0281877316969	-0.166511360727546	0.192690194699199	-0.864140290000126	0.387510828440927	NA	0	0
TBC1D22B	71.267409121778	0.107708093313425	0.116640818438099	0.923416817163245	0.35579003110876	0.66217227432444	0	0
ADGRF5	19.7394721151527	-0.139052110644576	0.24454911704835	-0.568606062957423	0.569623509365475	NA	0	0
FAM135A	371.733546449949	0.0247712480028762	0.065988868171434	0.375385253441875	0.707373970447613	0.874599352292634	0	0
COL19A1	380.167362233313	-0.0367405112260179	0.168683351609013	-0.217807571853195	0.827579044711945	0.92901095516983	0	0
MRPS18A	16.0045844012185	-0.0509458083873191	0.211107399860724	-0.241326492680645	0.809302079373272	NA	0	0
TMEM14A	165.278470913905	-0.307271636664788	0.144155926067694	-2.13152275488486	0.0330460998621004	0.227477316385237	0	0
EFHC1	63.8093109460532	-0.102293694091495	0.137891133879627	-0.741843882296256	0.4581819296629	0.732640641025004	0	0
HSP90AB1	922.59027509947	0.420804319900265	0.149661258573585	2.81171175433731	0.00492786421620337	0.105833583830805	0	0
CDC5L	107.002791258032	0.263924055102734	0.123216276668993	2.14195772050261	0.0321968844084197	0.224979262213738	0	0
RHAG	6.75114578753875	0.238058014577575	0.304820328950293	0.780978143411146	0.434815349788747	NA	2	0.0869565217391304
MCM3	4.926262760801	-0.52415193311372	0.338588064032542	-1.54805201007719	0.121609774927295	NA	0	0
RNF8	61.5051990508645	-0.281924715111697	0.115790387650447	-2.43478513918429	0.0149006346646212	0.16341161446693	0	0
MDGA1	20.0693573436213	0.124587398040223	0.205860262445143	0.605203726840786	0.545043639852788	NA	0	0
ICK	32.5699586878071	0.0772192306971031	0.167006080146727	0.46237376884279	0.643813306822309	NA	0	0
FBXO9	114.500066505089	0.254316251443166	0.0939398239428345	2.7072251231589	0.00678482311188471	0.117898256984319	0	0
SAYSD1	12.8682031446006	0.44253014255637	0.23059017085059	1.91911971322969	0.0549691851826541	NA	0	0
ZNF451	200.578410869266	0.1017863229243	0.120927671650612	0.841712418133578	0.399948945549698	0.696264131734438	0	0
BAG2	24.5164873445185	0.2205971017646	0.176098409518825	1.2526921870979	0.210317750413122	NA	0	0
RAB23	33.8556518436813	0.290678677906264	0.186998332739928	1.55444529182264	0.120078236764237	NA	0	0
KHDRBS2	1529.49496700289	0.111497715161576	0.136170742349703	0.818808161265923	0.412895873872599	0.705462356076467	0	0
PTP4A1	65.208125279558	0.283492063405927	0.228089581249629	1.2428979081498	0.213905456651913	0.532557871140062	0	0
COL9A1	27.3561647266435	0.117097559686368	0.204157752057832	0.573564111605213	0.566262803220021	NA	0	0
SMAP1	240.818318245314	0.138407500836445	0.10083846639057	1.37256649957727	0.169887152402197	0.483062634773028	0	0
MDFI	4.05896719571601	-0.478526631176761	0.433617543785323	-1.10356842806543	0.269780393014394	NA	1	0.0434782608695652
TFEB	18.8799536930992	-0.0204741295341325	0.173253676164608	-0.118174286326138	0.905929563711248	NA	0	0
CCND3	99.1222777094089	-0.0641184374571341	0.123526680733656	-0.519065493189962	0.603715070534139	0.822019411016975	0	0
BYSL	3.63598998438838	-0.694927025720893	0.36605369757779	-1.89842919309186	0.0576395670187199	NA	2	0.0869565217391304
GUCA1B	8.01010581243109	0.282024716113212	0.272646558417648	1.03439675802252	0.300950719393938	NA	1	0.0434782608695652
PRPH2	10.4470173582437	-0.379103630573558	0.284646937668261	-1.3318380787057	0.182913402162044	NA	0	0
BICRAL	320.913771819278	0.151894491598073	0.0851124992441071	1.78463202170144	0.074321023837247	0.325850868466654	0	0
PPP2R5D	48.8673630905088	0.0956896033641304	0.145766435156513	0.656458417614358	0.511529214036671	0.768830398167589	0	0
MRPL2	28.6911282287555	-0.494618852754842	0.283199485849504	-1.74653866786217	0.0807173940282026	NA	0	0
PTK7	42.818534090243	-0.18598030610119	0.163613597190883	-1.13670446279726	0.255661853077677	0.571239041542021	0	0
SRF	23.2970050390731	0.521782272563739	0.186619517333299	2.79596839612356	0.00517444601433654	NA	0	0
CUL9	44.0144019970943	-0.197219041852638	0.156641408197033	-1.25904793708547	0.208013017664604	0.526224940623545	0	0
DNPH1	20.2788286107248	-0.605760572396429	0.339039752201442	-1.78669482992223	0.0739868251635126	NA	0	0
VEGFA	37.8438856185027	0.0919020065705875	0.181470800441225	0.506428617425715	0.612555789100927	NA	0	0
SLC29A1	60.7798007527755	-0.216689469264548	0.155316564852455	-1.39514719161086	0.162971457797651	0.47609833951726	0	0
CLIC5	14.6701538856966	-0.0967148094126637	0.201448999223716	-0.48009575518049	0.631159306434402	NA	0	0
ENPP5	41.0540107604104	-0.0408705415139496	0.158721288446289	-0.257498801288903	0.796793740548319	0.916970407468899	0	0
PHF3	225.386669404456	0.12670925912174	0.128296702727293	0.987626777837566	0.323335466879588	0.632446859756816	0	0
TRERF1	276.039358620193	0.0262207631478741	0.0808263688209307	0.324408525712267	0.745628765897002	0.895026070702914	0	0
RRP36	39.6597380160077	0.0926071082584749	0.135192363421955	0.685002509863926	0.493342337177746	NA	0	0
XPO5	74.9726510203381	-0.108766361036532	0.109540966067686	-0.992928626988053	0.320744737844663	0.630555864840271	0	0
ABCC10	42.1437118436815	-0.206034641339278	0.161568189240287	-1.275217865027	0.202232139701115	0.519728406392987	0	0
PEX6	67.5329482875154	0.156815961643464	0.115583973505432	1.35672755389478	0.174867794063162	0.487866947780411	0	0
_ENSG00000124593	6.69772758604977	0.657756418957203	0.29390745228003	2.23797121799588	0.0252229321159586	NA	1	0.0434782608695652
OARD1	25.3200982551072	-0.0157148906414047	0.172785546355426	-0.0909502615981463	0.927532112671773	NA	0	0
AARS2	17.1765994830432	-0.289729794423832	0.217176549879703	-1.33407494770645	0.182179295249233	NA	0	0
MOCS1	7.66417595781688	0.203085432891552	0.285963482599431	0.710179604212008	0.4775927670153	NA	0	0
MED20	11.5927638448817	0.537362364257695	0.227279110233463	2.36432800051756	0.0180628125946842	NA	0	0
TBCC	23.1621317653769	-0.260669622096027	0.208782808012574	-1.24852052991034	0.211840494897101	NA	0	0
MAD2L1BP	12.9357977444862	-0.0149593117528394	0.214924952376588	-0.0696024895547165	0.944510055370502	NA	0	0
KLHDC3	109.292627925746	-0.0627223054397378	0.16795668053897	-0.373443350026109	0.708818500595913	0.875443534597291	0	0
DNAH8	27.7513261286212	-0.0526696595574926	0.209922526151157	-0.250900465629721	0.801891064405116	NA	0	0
MEA1	33.2382486182572	-0.24547643801202	0.233956314767921	-1.0492404885738	0.294067448220001	NA	0	0
COL21A1	202.696131477494	0.442019050066028	0.123404509402926	3.58187113424517	0.000341142068556885	0.0309138881331292	0	0
CDKN1A	3.6775043514268	-0.695584879155603	0.654719695961345	-1.06241630341402	0.288046735667022	NA	5	0.217391304347826
GLO1	70.5978748439033	0.00178286544521959	0.170588338154304	0.0104512738942735	0.991661241725193	0.996980404791865	0	0
CPNE5	55.1387274197184	0.00278318307776268	0.184205636033682	0.0151091092416617	0.987945133668232	0.996148485546655	0	0
RUNX2	150.01542595129	0.00483333180562484	0.143490458724629	0.0336839943825146	0.973129142362663	0.990908403727524	0	0
ADGRB3	6131.02915378148	0.208503483673679	0.130591275056208	1.59661113335432	0.110352415654793	0.398123514858299	0	0
CNPY3	25.4290563990858	-0.363091779699378	0.169895138203822	-2.13715226661624	0.0325856089924745	NA	0	0
FOXP4	10.2178932034023	0.31124554926228	0.249025008434539	1.24985659560412	0.211351937392491	NA	0	0
PPIL1	19.9271348197013	-0.0233422085116551	0.214590975018481	-0.108775350452855	0.913380675276248	NA	0	0
KLC4	88.4360239884212	-0.0819138718092122	0.109283285180655	-0.749555356739149	0.453522546862345	0.728799774741574	0	0
PIM1	10.7462197934976	0.481937487194676	0.350439467490957	1.37523747152456	0.169057834723698	NA	0	0
CMTR1	46.4686277413041	-0.00947629891957814	0.125038979878556	-0.0757867580876136	0.939588751340059	0.977233855392192	0	0
YIPF3	55.790862575521	-0.155245421420099	0.227330449342774	-0.682906411652829	0.494665982210647	0.758132383440104	0	0
TMEM63B	157.288647766423	0.300778415121174	0.128751543203253	2.33611502928825	0.0194852472109258	0.185050800267883	0	0
FRS3	25.4818468138883	0.14861293079518	0.232984539557326	0.6378660621754	0.523560871433626	NA	0	0
TJAP1	26.6324270753474	0.00800457571457018	0.165512835834644	0.0483622655258422	0.961427531844327	NA	0	0
TINAG	1.37786993009241	-0.330666009374791	0.61226648683111	-0.540068771502112	0.589149606008239	NA	3	0.130434782608696
HCRTR2	35.3065867783497	-0.368638645794187	0.210537145611174	-1.7509434960945	0.0799556434559408	NA	0	0
LRRC1	44.6429579245629	0.120637484025871	0.192113558466458	0.627948828749294	0.530037462277313	0.779322330433411	0	0
MTCH1	211.131301869171	0.0383363738980018	0.128428865093534	0.298502784946994	0.765319450872094	0.903221846379528	0	0
TAF8	29.9078818629995	0.144704699716921	0.150556164391686	0.961134340142047	0.336484625233752	NA	0	0
PLA2G7	9.53511041300747	-0.411284329080574	0.270472444421884	-1.52061453047339	0.128356598262243	NA	1	0.0434782608695652
TNFRSF21	73.7705862685801	0.021397269248602	0.105663741463189	0.202503422198581	0.839523183305415	0.933721873596731	0	0
MMUT	62.3637868587334	0.531705219746464	0.155579515993752	3.41757856971233	0.000631808548045787	0.043785925174232	0	0
DAAM2	21.3412509913894	-0.462412634151344	0.276943324710826	-1.66970131753195	0.0949784729531589	NA	0	0
PRIM2	73.6929595640268	0.171409101354835	0.10730644999985	1.59737929411581	0.110181185109728	0.398123514858299	0	0
MLIP	34.3805077465039	-0.246403956979499	0.187930139252503	-1.31114656733389	0.189808250523938	NA	0	0
HMGCLL1	153.399956862647	0.205584238900423	0.136658799314895	1.50436151884159	0.132488306878294	0.434791510873574	0	0
FGD2	2.14350137660402	-0.258122460545698	0.574959262413785	-0.448940433557071	0.653474627144731	NA	7	0.304347826086957
CRIP3	4.43064823261579	0.432446371348778	0.440830294720314	0.980981517214339	0.326601856146063	NA	2	0.0869565217391304
TTBK1	52.1631345078803	-0.0416475903790933	0.128876320173106	-0.32315936956574	0.746574549777036	0.895361083823357	0	0
TCTE1	11.2080127719062	-0.280884241698751	0.255534530041167	-1.09920268565465	0.271679667572234	NA	0	0
RPL7L1	88.830941944563	-0.00276522248819495	0.143144161132284	-0.0193177455952222	0.984587627632117	0.994841235614073	0	0
NFKBIE	11.4197927940866	-0.0306063832367406	0.31213110348055	-0.0980561786231847	0.921887684164632	NA	0	0
CYP39A1	5.10408139983655	-0.483099286652402	0.565874906636873	-0.85372099201849	0.393259600056766	NA	4	0.173913043478261
DST	1222.74298483896	0.08708454054686	0.0832481599951335	1.04608366781861	0.295522405011845	0.60716822972912	0	0
BEND6	230.91874958983	0.0036202509831383	0.103839053754506	0.0348640598333765	0.972188139277964	0.990908403727524	0	0
SLC25A27	97.3991755278836	0.051813293602211	0.118405860182018	0.437590618594061	0.661683073046532	0.852068279584998	0	0
SDHAF4	27.7515577767152	0.12687131862889	0.179902845696442	0.705221299517216	0.480672528204959	NA	0	0
LRFN2	180.909018454882	0.183720058821288	0.152730298911675	1.20290512184184	0.229013038097665	0.549253774890809	0	0
ZFAND3	589.466602563146	0.125419886187547	0.0629645799224034	1.99191174374723	0.0463807422141878	0.259038035571037	0	0
