geneSymbol	AN00142_ba9_3rd	AN00493_ba9_104	AN00544_ba9_16	AN00764_ba9_61	AN01125_ba9_22	AN01410_ba9_67	AN01570_ba9_58	AN01971_ba9_1st	AN03217_ba9_2nd	AN03345_ba9_79	AN03632_ba9_2nd	AN03935_ba9_2nd	AN04479_ba9_10	AN04682_ba9_1st	AN05983_ba9_3rd	AN06420_ba9_52	AN07176_ba9_13	AN07444_ba9_3rd	AN08043_ba9_1st	AN08161_ba9_1st	AN08166_ba9_85	AN08792_ba9_101	AN08873_ba9_76	AN09402_ba9_3rd	AN09714_ba9_1st	AN09730_ba9_118	AN10028_ba9_115	AN10679_ba9_1st	AN10723_ba9_1st	AN10833_ba9_46	AN11864_ba9_3rd	AN11931_ba9_3rd	AN11989_ba9_109	AN12137_ba9_3rd	AN12240_ba9_7	AN12457_ba9_34	AN13295_ba9_88	AN13872_ba9_49	AN14757_ba9_2nd	AN14762_ba9_1st	AN14829_ba9	AN15088_ba9_1st	AN15451_ba9	AN15566_ba9_28	AN16115_ba9_70	AN16641_ba9_73	AN17138_ba9_43	AN17254_ba9_98	AN17425_ba9_1st	AN17515_ba9_1st	AN19442_ba9_3rd	AN19511_ba9_112	AN19760_ba9_25	UMB1185_ba9	UMB1376_ba9_3rd	UMB1407_ba9	UMB1499_ba9	UMB1578_ba9_2nd	UMB1714_ba9	UMB4334_ba9	UMB4337_ba9_3rd	UMB4590_ba9_1st	UMB4670_ba9	UMB4787_ba9	UMB4842_ba9_2nd	UMB4849_ba9_2nd	UMB4999_ba9_2nd	UMB5023_ba9	UMB5027_ba9_1st	UMB5079_ba9_2nd	UMB5115_ba9_2nd	UMB5144_ba9_2nd	UMB5163_ba9_2nd	UMB5168_ba9_2nd	UMB5176_ba9	UMB5242_ba9_1st	UMB5278_ba9_1st	UMB5297_ba9_1st	UMB5303_ba9	UMB5308_ba9_2nd	UMB5309_ba9	UMB5340_ba9_2nd	UMB5342_ba9_2nd	UMB5391_ba9	UMB5558_ba9
HRH3	23.5269427072669	21.122385425045	10.3738036159052	21.9603283997751	6.79893687182552	7.20656910929734	11.4254801209124	55.0316328655458	17.0495548783664	7.07219929302096	12.5924359993013	22.1735029214798	15.0135080690575	10.9420168197271	17.0157544682505	14.2407851918932	13.6645181096406	18.1994768247552	12.3461337607348	16.5080967851747	23.3960764674089	31.8165273008774	20.7215414639758	16.7068088645658	30.9400969892175	24.0643647554404	20.7902784421622	10.904454423218	6.26059101155237	28.5951277525701	12.0080832261098	10.4532495854192	24.7170684694833	19.9480787396485	12.0174240974297	28.9691928191267	24.9316559893104	9.33233019675655	13.4708599583411	27.1258218299106	13.3829300828477	10.0614846749827	45.876592470756	19.2487457277325	7.17747792313306	20.6695958917676	22.1834780728836	29.8068702235575	10.2078775976799	7.62995664695596	10.1367429499539	17.1003651057969	21.6659010164282	15.2039866207036	18.5719459313388	11.4894978447635	10.8702600276987	6.06891333868485	15.8874704551635	18.94488537789	23.8080800269245	34.3232688298241	9.45418254341207	16.4610548651214	18.722079824835	25.0411179889806	11.6000986701286	13.1111477689989	33.1500309375288	10.4112441436071	25.5177422971383	13.2322320385997	19.6006629623247	26.4855142603474	15.1179053898492	13.4448919242876	6.01198684993798	42.437360039089	19.0232462270165	11.5747610941481	18.8595878939619	13.2309306282578	33.8029679843233	10.0332860863452	18.4125400282544
HSD11B1	20.2155668678657	8.35504979160393	2.89629717176367	5.78750515544456	20.751880036179	26.4195749279586	4.22075387067776	1.88131618846086	4.44459897326924	0.997333279391659	10.4843147489064	3.47255379442517	17.0675172832722	5.67701117699226	6.4745968694366	15.6792833113592	7.47418247682874	3.98188094683167	7.61154171133093	11.8437140808585	9.32820037265219	3.08377494791889	2.03109127523961	2.24941458197678	7.28295513008947	6.30546753103701	15.3593308698405	16.0079216563395	14.8321562367367	4.61878583577202	10.9562332655951	2.03295686927731	32.5502334186931	14.8346386357211	19.7971103318077	16.2640537394358	9.22258373432791	2.60407234515646	15.013197218289	1.44753280750909	32.6623485765726	28.6177041587013	1.6905067046891	8.84036465213196	7.86909309235694	6.34299521253513	3.28839489724146	17.7913013968842	15.6819418319166	13.5033121637233	18.3997556366476	4.90676097346361	8.70592652206859	1.17405698087751	13.217128026705	7.524294009883	0.781911646546165	27.2941467581462	2.30137480466805	2.3211829745112	2.42985077899175	5.75449871728232	1.8733491115102	4.58376538206207	18.6065666260135	1.89194940876794	6.83306800192165	17.456782922218	15.3158255116899	8.06892975024661	9.12294332124456	4.48272419250411	1.24580606551762	5.66368713613645	6.02222413692536	4.45218278325964	4.20917873556601	5.75808409605122	18.3472791097674	1.77094619156472	4.12630727922447	11.505006037974	11.8640696954726	2.98919797402505	3.54153604305356
HSPA2	131.106148632568	187.533445080009	134.867399577437	149.744071048482	254.099241770146	91.3870907542496	27.8531128361375	107.115164160744	308.309049229185	48.5913609762569	200.365869670924	92.1642825816501	158.249507604199	82.8677931300735	36.6031226714367	148.138866095633	133.366460298931	33.218344239022	71.7588906238565	368.099453803792	79.8673883395128	157.845450530038	247.598200384683	112.768961936764	213.651492303543	206.871003896621	497.0961163769	157.946213989676	93.313421330228	116.55769355888	85.5122795068442	90.5244709365274	150.007122515589	113.692621599184	382.318939844444	323.488550241538	313.295795750975	27.7204421912422	223.365532236361	60.0245642241412	204.858198246436	146.114327923708	80.3606550422272	198.433185039993	678.95174886298	195.463349701005	36.1414481116796	357.200018678858	238.269397769565	134.70041067227	116.479973644881	94.354198306616	146.549113886726	188.242122286694	107.929757031906	163.499482681874	39.0592527471097	151.083801387527	51.1971512995997	49.930898061825	42.2218432033738	98.4155800617806	131.566013656993	90.7459697813091	95.3927323219917	104.333140644867	75.6601736584478	141.808598393128	173.234539268869	113.417146417755	189.067996254414	175.68220790788	38.4512967215492	68.9557065285237	43.2279723158738	190.257836139457	60.2905713994953	96.497463398069	196.977579990165	47.9042877212903	86.5693235392696	89.347068793265	170.322347587457	79.1762629685365	109.381231994979
HTR1F	8.92039471997775	5.13268864759585	14.4884435818675	7.42654400760825	14.0610629023429	12.1291388233791	10.2269296508669	9.15247473493637	11.767439658571	7.45559014110812	12.0653025322114	10.6473132244009	14.3228709884237	5.51250542295199	9.96380219601716	14.4028658923854	9.79531245720603	12.2925515884044	11.7264839547954	7.7548254441329	10.6506563656261	9.45526541209086	5.71357296272674	7.81660590913335	8.71408017350278	10.0791483137954	6.62762698697149	11.1864776185027	8.90154062380715	7.58729891607403	13.985770765841	11.2021611014771	16.8949820127409	10.7769293483236	11.3396690729963	10.5276379337403	6.36493944792128	11.6344598530835	12.3736841444648	5.74869242487671	4.4220805519474	10.3035765836393	7.13323437427531	13.8970685710212	6.71624566982728	7.46382183229754	13.2477994017215	6.44496298646383	10.1458351761609	11.9334110498487	14.3534853665195	7.6322426922307	11.7201626524722	9.13096018027511	13.6545303890862	8.28540169401987	6.46929718406771	10.619803149651	13.0429955382106	10.3156975739934	5.54865989857206	9.02703758442749	7.12977739273313	8.23507100954287	10.4085219349717	6.73096596749809	14.0529134379143	15.0923397563919	8.26106776307739	10.9816203275234	11.7938180338281	13.351926710009	7.13590431902766	9.89258444933253	9.60283598009206	11.1656120064465	8.00985443834829	10.5762180947054	6.29687897541421	9.35400643194773	9.75996665689119	11.3858197097614	7.64880580118598	6.39932928344571	10.0211414475239
HTR2A	128.198275905454	59.6464866275291	78.1224265409434	137.277298989907	103.571272701627	104.931729067054	165.953435525415	33.2239322374063	73.4957963009332	53.8779100434323	79.6756747307502	78.3328641271028	82.0769337471139	95.4286335844871	179.528191164676	97.6422755374439	118.709645778011	180.236698828471	111.818062378776	64.2642374027225	108.318848206309	81.3192907107521	91.0136319768442	108.223874416991	65.1116026550843	67.0980329764149	62.1268455973317	99.8611724585191	94.2127713803616	99.558913001048	163.263666752366	91.3657267403057	80.0170211901609	144.844069038354	83.6112721277918	58.8000499038368	58.6317734451954	164.548289776583	98.7327542611447	99.1398897534584	10.9245291182568	83.3945440207898	85.8788065705349	90.7087941934913	33.1712752291805	135.134370784035	108.707638041111	43.5472386424658	64.317168787354	89.996524149385	159.754035609695	75.1271333423305	92.7087254103449	97.4110925447815	126.573955337624	166.21438469597	155.935881734585	124.031501377598	168.311009348952	149.90341996915	92.3549689128287	99.2789341608381	148.008592868312	157.215558334685	132.708015477557	115.655934035692	119.345514122584	129.063016722409	68.3735226215496	110.151766511303	75.628190608603	111.055101026409	88.985238582373	146.219250201121	131.287437459278	104.336248969548	138.264131461112	60.4583879570292	110.580970813176	135.584297305346	142.470860309306	96.7572990086221	90.1774911719676	155.924413524205	44.7024344354244
ICA1	50.2247160974281	32.6826196072724	52.307401141717	50.9346803195571	44.6779500888705	47.1955404132792	52.8634104702471	104.129139345142	38.5640826337391	36.974271836511	62.3372029389692	46.2056344842542	51.1378008244342	35.0549167904683	42.5732874442184	50.4666511210946	49.4374917490047	50.1988407920838	58.742512346178	46.7004178500164	46.9740783124697	24.1667639675977	39.4405174598869	44.2147248174368	42.9405285611808	46.6647398671106	46.7048981577561	42.9334709594766	51.2495746058311	50.0443869968636	68.9253540227514	33.6805796139158	37.0748278216859	48.2598652257864	39.7330087348044	32.6354299818085	48.987022552383	59.9754148017976	52.1260940110687	40.9179138871098	40.7628247212021	51.8064926078221	48.7882792681231	51.9769017804224	33.8985741027493	35.7690422986465	59.9806373720138	32.180305317201	49.4492780472955	54.9086132033144	58.6377000835056	44.6007283621058	46.5908216029746	40.3548981058208	44.4140696450049	42.598124621339	39.521149451231	55.4218669871624	50.0827810563607	36.4865348581177	38.4365530646473	42.5153801284245	39.5990611157532	45.4921454370209	50.3413019039641	47.1249229243018	52.0495089129408	46.6934123765262	43.0989589346343	52.1607365446003	48.5662433774259	44.8593542484023	55.044983770174	57.5937071217347	51.4716720617652	44.324545184406	48.4159113066445	53.5366433553691	49.6819741697855	49.5516175639405	41.6516494816782	49.0962005705944	44.2750912681474	41.3273732471481	30.0550490382811
ID4	114.060413971763	49.2260000584419	82.9645807597694	109.195228958981	86.5662512341739	113.544375774901	58.7508291196929	191.065958430135	92.4554961052159	112.403174807944	161.020679011119	151.467937307857	104.058782374596	71.3993328798641	115.388834587484	71.2350053273099	43.0143027914775	27.2191460798139	42.1484904579231	95.2517672267787	64.7369146646727	80.4225413703825	76.6927587836636	98.6044572985644	153.426122177604	179.060536430056	62.1494415763988	79.0433683686927	77.7170968271327	60.3574850501743	95.3462059967288	56.3812487095699	46.5128590343615	94.1037271493911	50.3762621583612	140.13909986537	75.7105183606107	62.4183536874436	88.9053534865335	62.1027392212713	306.501859831427	59.5776423083386	138.670591787884	78.2079771973103	139.758151245783	117.918493953472	120.215481347763	142.434211545275	95.8169672993235	116.311412123812	69.3052229163658	147.688620869114	61.0005340656974	86.2429333801565	44.5349610980995	42.6614396811978	81.0227033462118	39.0921115599183	51.5647701274311	118.732866315654	75.2189126832996	36.2643402782017	88.3190065656643	85.2611649564447	72.5895184881411	70.0018590758631	51.4118403991001	83.0012222482842	81.253804299381	77.2613870447574	92.4296412528418	37.7765559451644	80.7930090737056	36.4622679516134	49.3046634046109	36.0239328785419	104.404512454373	58.1040798310152	96.5883784634573	61.9353072017778	79.1675667274736	100.559744038937	51.3582067611647	59.4758259649405	251.082516119924
IFI16	6.90625698758635	51.0269199553007	25.2063536734432	11.8036788717849	11.3681543650586	9.19009113747781	8.66128884266837	23.7523453829425	20.8645964646179	32.06271681516	15.5570116491107	56.1718894213131	14.0173155944198	27.6030666088884	10.4979827876892	8.38244429961047	9.78115511272546	7.35296926117628	8.65003960124324	14.7742090249694	11.938545888342	17.6211501618554	14.9990246269489	16.4260235209255	16.4715720541206	16.6124652728736	12.9414559077084	8.73166975400776	6.79594246214585	8.20607403182528	12.7614780256934	28.5968754263012	6.43719846655487	16.2700283572992	11.0564093945563	20.3152183656294	11.2820649399398	10.8499586048476	9.15446835700066	8.01124919413873	13.4091708429723	9.51816640307856	11.938604867437	8.91884918908893	21.0909573606547	15.4057418808138	17.4629145020359	49.8282327388808	10.374534898681	5.94544426469944	11.9334267054079	27.5803714180878	7.31580345546409	13.1420901651822	7.9286034031075	11.5542373496956	18.4441446845819	8.0376704306803	8.90025768573975	25.074680657662	18.7358752783968	8.02829746997591	8.86490927780536	6.60637133833275	8.40526354951576	13.7247933026307	7.96296368172563	8.14155373363077	7.13159955170753	9.25123656376356	13.5867635296183	9.09290078477831	11.7952068219961	11.9116606797326	8.41653927986913	8.00007566782787	8.33132219240391	22.5729078382714	10.5772375978485	8.3718186189224	9.58525803250323	6.37590758345613	5.72932252594843	7.7008972834317	31.3401187858296
IFITM3	35.6242878433471	174.155918061081	122.915139869988	40.0211846447388	20.0551393192626	18.8500448733904	14.0055029631766	61.6602106498326	188.721870814527	134.70838986551	80.7533025616409	147.240348056949	35.5158124711239	54.7945740799495	53.0879382946977	23.7292158138501	25.2395490631366	14.4076667105713	17.5125507438575	71.5760281546941	24.2351212901271	86.3894252755209	137.078299941112	22.6463762309437	73.1892466078465	81.0444305114489	40.3978308809861	32.2977970375524	14.5433819587853	23.9217085494903	20.5914717679147	62.9180756512146	30.6849300846163	50.6426884295571	29.4568114523415	104.139716933294	61.2265954708481	16.0206787668472	21.0081511770224	19.9770974542878	85.1777131866546	32.6208839642475	55.0820445708394	36.4191777802663	27.3887678865201	64.4908422991872	58.5997525155956	319.386335013505	35.9841463109158	18.8392163945003	24.3480772316895	73.6329227050598	26.4829573451461	30.6399143167577	17.4453687963741	18.2684824772761	72.6643505661022	14.9004819328765	22.1121912959572	174.975330035276	42.5658068932708	34.7554441952036	16.6335149382275	14.6034412535636	36.0610551740674	37.623874837537	11.036144903169	29.7050329068798	40.5756532843544	37.5896431257998	47.4574964510371	20.5711543174792	33.1130318469951	30.6092754379611	30.4161281150739	21.1807821857315	15.7228792341591	106.615352390854	38.5808994053345	13.4265142083892	61.6347901176093	29.7346985672437	22.9176413251157	16.0799364669316	108.640947832388
IFNGR1	55.8487162836866	60.3593893270401	61.2726464071695	38.4258723735201	82.9932813927634	72.6154365400112	47.6656454223792	26.566430928755	76.4050887180955	119.923854210327	78.1501105896773	67.4602263470111	55.1474692981682	87.6329125445895	60.0924729891761	53.9485155553192	47.4098550001481	47.2589280163834	52.1578643254035	100.63446283734	47.6973161353104	65.795005342931	46.3154492810796	64.8950511341638	88.2553129417214	41.5044695183993	49.7829242005127	49.3259478268323	56.3451775257033	46.6696660307924	73.2070277101465	108.81174073008	56.5879627559913	80.0394098091179	51.8102992074837	65.3703582257567	53.2821597733082	65.1069319734169	49.8117975272535	53.3276487528169	51.0976418979917	45.8408964893456	38.5031825575458	43.4578691905563	82.4603274798677	63.6064094133949	64.5265383096822	100.072123114324	51.8194745863022	63.031476766992	69.5963891375734	103.933985646569	35.0363438837982	60.3888766435289	60.715482095325	80.5458828323625	106.705070537385	61.9134523624652	49.4679655541456	56.8955436757303	54.6507893303306	35.9118510696262	78.6684299933345	51.9516214769931	52.6569151455879	45.4253758605913	46.7448142289669	67.345914790377	35.1350708137969	45.4284939753948	46.7516804380495	48.402518025066	56.6401222189186	59.0040984722726	45.3053201986134	44.3475463220169	54.485410495312	60.3275330158823	70.6784386446693	57.356770883613	81.818985636373	46.0682155589881	36.6723706557071	59.1465241662639	88.1237242068203
IGF1	9.46594666201505	2.91667380569767	5.25505022794342	8.11855680250882	6.27276162028267	6.67208050285061	10.9227076796765	2.27200277271969	3.03524651865648	7.99273985046376	4.69862467277408	7.05372040474242	8.05151211026133	5.70935681904853	9.89611748044491	5.53798214392456	9.90074555047328	12.3741677275408	5.79465502413173	4.50830067717163	12.1454622237918	4.21023130932346	13.4141937690797	7.92325017589577	5.5323515613127	3.97402734399538	5.23918696030047	8.2952008216263	4.25041168884689	10.569588031642	8.94474865485601	6.25291981884878	3.10995494860016	9.2512304741544	4.310392324767	1.20352664801553	5.73019774316773	19.4766356535969	7.24583729116413	10.6253955731013	0.498045811675302	5.40010097022112	8.93186230715418	7.09894047216485	12.7908206693826	8.06805960351459	1.62288079489852	3.3118140776657	4.36595850291082	7.64414035928347	9.17598794146157	7.87011210421622	8.04688730229004	9.56323393059114	8.39212250027439	9.65476617803314	10.6970192921522	5.31738678293146	13.208882078769	9.84462484420694	24.0028814536433	6.68890919528237	12.9026427800181	11.2031223813838	10.8212787957506	10.4127012409109	7.29423883355871	7.62444991100541	5.58560497843001	7.23658030147523	4.69820676079076	8.45880687246355	7.39600995801214	9.06437915663194	8.88443412922577	8.10658918506353	9.69001142027693	6.51923061499258	10.5572472457881	10.693563055087	6.45801200213569	4.51001633596841	6.54172935871187	10.2587577866747	5.88086796277454
IGFBP7	107.886183345093	155.642332626129	131.848996644285	123.15401081851	121.346835879625	138.603461055978	85.2004027050005	67.6887749045494	199.259362434272	243.055242892784	101.321949285998	337.922780104852	99.5615383172459	128.835144054072	158.009604263061	139.88824284716	63.3884657609449	62.6033919339754	77.1182564361326	163.475438321502	58.0135787410622	109.020645783458	142.666002811966	102.889363987014	155.684208067287	179.726897689811	98.5686856486996	90.5145488629085	79.4626433911489	85.8030019104319	119.135070077344	208.499084229361	92.2922725901288	107.472578363922	85.1697012209158	319.099474931912	168.689581441284	142.484768961042	71.4284727927328	69.487700551448	395.407948527317	114.566687538927	118.059935110446	128.377554710328	203.094510047681	176.03171049642	246.305213653804	636.373509070533	105.327562983137	76.349714083174	118.844754980701	165.706438172273	101.720903031512	112.700551301428	86.9013354441374	80.7710755875852	93.6348923417728	68.7626207468128	73.0903157687449	222.89930837521	179.904778282631	104.947311742748	153.547034988394	148.697807686972	106.404788568333	119.726100279569	64.1364495085215	129.219877175886	86.0727463697452	134.725518061681	103.712522931422	85.2489681452469	194.385891175402	79.4972667745759	77.4402615314852	88.2131597512072	153.046531858855	208.914765447683	77.2711302002534	124.434194391002	172.038941990303	116.300862691156	97.0277137423235	126.232639096059	274.468299100816
IGSF6	6.41523801450767	4.47424409811468	5.3450086621655	4.5537321480092	7.33136529976287	7.06338527655194	8.26613672146212	5.80303122567578	9.97393630722407	13.1699247977058	8.88110991459287	26.7782447010866	8.0082848267197	1.87084158771869	3.74461454540324	7.11905993777778	8.19717638873669	6.82352647373962	5.39729914685248	9.18564883722803	8.69275980168585	9.79185374848983	7.12687614227816	9.63673961846311	7.20022644701542	11.4882233784972	10.2244729825294	4.95883970559315	4.78940414186076	8.13081712979282	3.83164971829588	5.22564657358312	7.2725187645731	8.06040895784595	5.95322014626269	10.2466170716959	8.48031610437701	10.3447774148408	4.20542005611426	9.55014036765488	2.54416537838037	7.00579394339908	9.77712763147112	7.82710631169296	10.2910501406414	9.96383283151926	5.09329803524278	35.4319503182466	5.61695310707165	3.4328378782739	7.31961081895835	17.5175866683171	7.96515349383445	6.53872610517914	4.43806837711734	5.74367373074363	8.47609932381634	5.87815943005386	6.40857290496979	6.81888226987232	10.9302355507538	5.12780440442208	7.08930981848782	3.74044863668176	7.25741391700575	12.6983338476188	7.02566767272259	2.68896284645588	3.84855346386313	5.67073564477709	7.00249502682745	6.6860054595791	8.21103120969157	8.4474175718589	5.00361133606144	5.20190209324757	5.89064440900642	7.40047978431288	6.40458808277822	8.80083691875406	6.23913687759343	4.57908034052736	3.96054391344959	6.88325353241071	3.33791263440186
IKZF1	1.05100010358282	2.96461657900877	2.988383354563	1.60096362470416	2.05550189172283	1.4251812700519	2.28839864738232	1.29107823137792	2.01363713363772	7.27439044874933	1.72813798564365	13.1898085432472	3.04228844460616	2.1892681790637	1.96918008016992	1.81843460715792	1.91181398546716	1.76611010183312	1.7739232299201	2.91419832766409	3.40448804361011	5.6585067703865	2.53429704498417	3.04060278531311	1.5145529474675	1.94724489326223	2.46928848794614	2.11262479498172	1.15667776048958	1.79441872518801	0.732356557205561	3.93176850605203	1.22100855406087	2.59590644175926	1.6626260501004	3.53146627237127	1.54368795808416	3.80308186897906	2.10142897726486	2.70924169778276	0.61749230565487	1.81481855575889	0.790999559900521	1.31754121864176	4.11264557827478	2.47327542271275	0.828510463527579	13.3494718786128	1.5036243873092	0.87946913299802	2.04985012714083	5.86731727468745	1.72608563696306	2.80778494922588	1.47645201286138	2.56048598656392	3.53666373735221	1.71432104400641	1.8844505567864	1.41365041061468	3.71401598831417	1.18473036142642	2.97053991881368	1.60007018617498	1.84085024366633	3.00003411461864	1.93356828190109	0.734215478772167	0.838374431150955	1.90896420876127	1.98612524498051	1.91623189301632	3.36300642017953	1.7340014240803	1.42315128486646	2.0832065394279	2.16645362597744	1.79616441753356	2.47299238174868	2.76212580573156	2.12001415788927	0.984038676170184	2.25896190626277	2.12713790314827	3.14850662404829
IL10RA	3.31630368427933	7.54743326920286	4.51853398573043	6.56770685177111	3.64544583552218	2.75530501865784	3.91233235094955	6.40314270584059	5.42730845192975	11.8437113463862	7.9710917424599	13.6666002130986	6.63128408551618	4.37747208408985	2.94324135416781	3.81134891881827	4.73926652768448	4.46722211097058	3.20207547345591	5.06976771470613	5.2624958325962	7.06201699535906	3.78789524719297	6.46738191911461	4.91926256285838	11.5242292493923	5.28821014620355	3.48775852121113	2.32231183399389	3.01484083701294	2.60623592586502	7.77231771971918	3.32339259150168	3.71128515107664	2.66255291249547	10.0362373994631	4.35236566222718	5.73947584181472	3.81395922188589	5.06172104550613	1.7689623246528	3.22570469682323	3.25124261513648	3.11419003707923	4.85965353128317	5.83255388615042	5.21870101844175	23.6519515593478	2.57701526930901	2.69818703179806	1.99147981493505	10.1041097365259	3.61185924547285	4.24228074682185	3.24771949604595	4.24163448506467	4.58735036834318	2.75147970391201	4.649625560139	4.61234351926754	6.5707678810572	3.38054382940475	4.76746266785769	4.63044799110639	2.97802132983032	6.395228317722	3.1630862602235	2.78921872710256	2.50615809177542	4.94561514697553	3.01287549189997	4.35420938853325	5.629711792368	4.15654942474488	5.53050590359717	4.11112453488505	4.25204642815758	5.77198231308721	3.53785463319574	4.5742896246061	4.86619634888214	2.42248848344004	4.88495317517112	4.09393631784725	7.84320929058165
IL18	2.17380877165871	3.03220271641638	3.29889977300198	2.02905898560257	4.22606220506372	2.47994367714776	2.56757173563807	6.55453996253714	2.21215200039428	9.0956098581318	6.0187430585578	7.70979073482479	4.48336228991079	1.37654725998723	2.91369177611841	3.0737363571752	3.12482259168237	2.8901970723293	2.540110186386	6.16584264777388	4.71244496907934	7.37328408847471	2.97656374861979	2.61233382960164	5.5302195874248	6.07791405286214	3.84190076926907	3.00310184638248	1.31759678648377	1.95053748038968	2.72655120079878	4.36776296625326	2.153271033333	4.307012663263	2.98443002828688	3.61095776348517	4.57157624503892	5.9109595663649	2.40295821886023	3.02593844419024	0	2.55652830735149	4.90813019664301	2.85185110332179	5.69163903031126	2.11442113087115	2.57044215346075	16.1943365012488	1.86598947303821	1.63712442870103	3.0526230812703	10.5420676591972	2.31342765370501	2.49971086770801	1.86683981569343	3.41586498090842	3.10255479945506	2.52725452427386	3.00676194513994	11.2961882757542	6.06704522130445	2.0048778636011	4.07923907557729	3.16863537953301	3.22515512293516	4.94368972222582	1.87051336399636	1.02505197550041	1.71027614819977	4.26422507272152	3.64197409128641	1.3978978269285	5.95415367023323	3.04512182540737	1.69547788994015	1.84660549229566	2.52561401908531	1.67177251342735	3.02512731925239	2.59140372853346	3.38261880639084	3.06014971323791	2.50512942511294	2.82057217507177	0.822585083972563
IL1RAP	12.2637610159997	17.0898686372776	13.2860330950537	15.1771857101232	12.4025924929329	11.5616432524076	17.6430678679269	8.9154311595477	16.7276129066913	17.959176463704	12.3339635640644	16.9889306710096	14.3247069412948	18.9981551292121	14.3117198870746	12.6374465994989	11.8857883072537	18.4820211657984	14.5389808263118	9.87183297812055	13.5435631834027	8.85597586709498	14.2578543645989	10.0159427114114	9.20595855602261	17.4875137358484	9.05608054105516	11.6218861173207	10.5084368479904	12.6467638496391	15.1829918680579	11.5414579945668	10.8243382049115	11.766592724442	12.3658740667679	10.1933978767341	10.4451792193562	22.7384885446596	12.2587277972675	11.0492791876226	4.77439010513043	12.4525140053758	21.2377391910264	11.4497482800234	20.5050578074323	13.8788579845888	11.4844716553843	11.2787847270757	11.1812827149812	11.5155061502032	12.8535600156593	12.432711002333	10.7706016941356	14.9985493827081	11.0489058454036	14.2933073193689	17.8225227258115	12.9743981039233	12.2906668978841	12.356904806716	14.8379916514871	13.0311211136137	17.3531748486438	13.8496971120788	14.8386711900413	14.3914469043147	13.0550335695739	10.386823039783	8.11473989736875	12.1539598328104	11.0319147746023	12.4355058530003	13.6850919475257	15.1445243491265	14.916618707717	12.3303479716222	15.4176596657543	36.627079327112	10.4099534133499	15.1851659919375	13.7412720207094	12.795248630424	10.5850034828984	13.0425800566057	37.7338191031557
IL33	22.2713165514172	16.8643009198629	15.4106364104701	15.6737273002951	33.3877432200732	30.5287033825074	13.285623776102	22.2067489448582	18.7868651320613	26.5916817300816	20.6446071972288	40.7001203425954	27.757012259436	28.5126048794177	28.582981309656	16.4195363497724	9.45761590093965	5.9339358641261	8.71603601010228	6.94185597415974	11.8036369121374	16.2731091365682	11.096847072457	31.508043733147	27.5093800210805	28.223366314479	11.9936282965679	23.110636800054	20.7478539134132	10.9831796261955	25.2316860680709	58.9358725267806	11.3611696402293	15.4605477202743	10.6055611648775	16.6381135562565	21.5599609397838	14.8660360887788	17.312378899103	12.3022373628279	98.6050383361115	17.5209877612917	57.0697698149514	15.026431699552	22.1621518371031	15.3625593734474	29.3804810273433	27.1304551514552	21.9093953092467	28.7253913079206	22.9598435899133	26.0247598157523	7.94238652398231	18.0158898411573	15.0109632209904	12.0143199515591	14.6442309759596	9.54336518188313	12.0431731540279	25.3113320848875	23.5188805443066	4.99929197968255	23.2920512364893	32.8758469677558	16.8491403883812	13.3993570441517	9.31005515261825	25.0972812268869	10.4994657075777	12.02860958701	18.4860507599342	7.44706323555328	11.8547271198289	6.14059368495762	12.4937887674156	7.67134937378822	24.2460155803773	31.2650426366346	31.4425066041839	9.63254455245537	15.7006052054679	25.6536647728565	7.71137833379222	12.9668716725179	70.0630227943128
INPP5D	6.20420803580809	8.67690068436924	10.4938321780734	10.9059020992021	7.69927863461332	5.84774665039501	9.99277652606304	24.0403067034079	12.5534410173846	16.8867438708892	8.96307579090252	24.1423722991334	11.9037952383585	4.6116745443982	4.90623263919575	7.1303486775034	11.1480881428897	8.73724994912195	6.84901982156686	14.0265566554185	11.1470261578017	17.4047194242948	13.2660425761363	8.33871293021456	9.20305594068905	19.1672877573497	13.8866760514828	7.47820545721786	4.68254347825228	9.21114706604541	5.3146208071096	10.4621456855395	5.17523523347163	9.38902881107192	6.68305346717265	13.2475082914872	11.8703824521899	12.3378321246511	7.55495161972951	9.40643968489776	5.46772171344278	7.33766314777702	7.0040799365184	10.1313986935625	15.0823199248088	12.7302697995229	2.42702296238904	40.2640830111762	6.27868393868162	3.39757310250871	8.59777092481246	19.3309647854814	9.55652566637676	11.3074426621191	6.89380887641464	9.24794752868418	9.77564607470063	6.59526500262691	9.91140105036983	6.1221560286098	15.5248645413152	8.93445543056852	11.1658531495424	7.28240976247015	7.99366541530234	15.058543886677	6.62001063724327	5.00426917562104	5.55563581824906	8.04638729386994	9.69817892291634	9.21396667021395	13.4159895787707	11.4355246601466	8.11808769051509	8.17029734072578	7.06754672458527	6.78035384182631	7.55716100894838	9.70075634106791	10.0564996094543	5.2280324019815	11.0204011471469	7.25162427915544	10.116809148652
